gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,avg_strength,cluster0,celltype
ACO2,2.6e-59,0.404177783,0.523,0.263,4.799999999999999e-55,Macro_FOLR2+APOE+,0.404177783,Macro_FOLR2+APOE+,Mye
SIGLEC7,5.919999999999999e-109,0.401850193,0.445,0.175,1.0899999999999999e-104,Macro_FOLR2+APOE+,0.401850193,Macro_FOLR2+APOE+,Mye
PPIG,2.04e-27,0.400897804,0.727,0.445,3.76e-23,Macro_FOLR2+APOE+,0.400897804,Macro_FOLR2+APOE+,Mye
RPS5,2.27e-16,0.400858584,0.802,0.509,4.19e-12,Macro_FOLR2+APOE+,0.400858584,Macro_FOLR2+APOE+,Mye
STX4,1.3700000000000003e-79,0.398885471,0.612,0.304,2.53e-75,Macro_FOLR2+APOE+,0.398885471,Macro_FOLR2+APOE+,Mye
SNX24,6.989999999999999e-223,0.398063739,0.344,0.081,1.29e-218,Macro_FOLR2+APOE+,0.398063739,Macro_FOLR2+APOE+,Mye
CD302,2.15e-47,0.396493817,0.624,0.341,3.96e-43,Macro_FOLR2+APOE+,0.396493817,Macro_FOLR2+APOE+,Mye
ZDHHC12,5.51e-100,0.396287072,0.574,0.253,1.02e-95,Macro_FOLR2+APOE+,0.396287072,Macro_FOLR2+APOE+,Mye
REX1BD,1.48e-208,0.396267115,0.661,0.249,2.7299999999999997e-204,Macro_FOLR2+APOE+,0.396267115,Macro_FOLR2+APOE+,Mye
TFG,6.239999999999999e-56,0.395666121,0.51,0.254,1.15e-51,Macro_FOLR2+APOE+,0.395666121,Macro_FOLR2+APOE+,Mye
ZNF706,9.58e-15,0.395288948,0.844,0.584,1.76e-10,Macro_FOLR2+APOE+,0.395288948,Macro_FOLR2+APOE+,Mye
KDELR2,4.52e-37,0.394406664,0.789,0.498,8.33e-33,Macro_FOLR2+APOE+,0.394406664,Macro_FOLR2+APOE+,Mye
SLC8A1,4.69e-36,0.394394635,0.629,0.358,8.629999999999999e-32,Macro_FOLR2+APOE+,0.394394635,Macro_FOLR2+APOE+,Mye
SNX27,4.84e-69,0.393798428,0.504,0.237,8.91e-65,Macro_FOLR2+APOE+,0.393798428,Macro_FOLR2+APOE+,Mye
PSMD1,1.6e-68,0.393602356,0.55,0.27,2.9500000000000003e-64,Macro_FOLR2+APOE+,0.393602356,Macro_FOLR2+APOE+,Mye
PARP10,1.1900000000000001e-73,0.392853098,0.461,0.207,2.2e-69,Macro_FOLR2+APOE+,0.392853098,Macro_FOLR2+APOE+,Mye
ARL4C,2.58e-96,0.392474677,0.65,0.323,4.75e-92,Macro_FOLR2+APOE+,0.392474677,Macro_FOLR2+APOE+,Mye
NDUFB5,3.88e-43,0.391852344,0.753,0.445,7.15e-39,Macro_FOLR2+APOE+,0.391852344,Macro_FOLR2+APOE+,Mye
NENF,1.3499999999999999e-213,0.39134102,0.664,0.246,2.49e-209,Macro_FOLR2+APOE+,0.39134102,Macro_FOLR2+APOE+,Mye
ATP5MF,1.3199999999999999e-132,0.389707182,0.731,0.345,2.44e-128,Macro_FOLR2+APOE+,0.389707182,Macro_FOLR2+APOE+,Mye
MRPL51,1.1999999999999998e-48,0.389116255,0.749,0.431,2.22e-44,Macro_FOLR2+APOE+,0.389116255,Macro_FOLR2+APOE+,Mye
MAF,1.57e-192,0.387171689,0.496,0.157,2.8999999999999995e-188,Macro_FOLR2+APOE+,0.387171689,Macro_FOLR2+APOE+,Mye
PTMS,5.71e-167,0.386215017,0.778,0.351,1.0499999999999999e-162,Macro_FOLR2+APOE+,0.386215017,Macro_FOLR2+APOE+,Mye
UBXN4,9.93e-15,0.38584744,0.772,0.514,1.83e-10,Macro_FOLR2+APOE+,0.38584744,Macro_FOLR2+APOE+,Mye
APOL1,2.0299999999999996e-196,0.38573597,0.343,0.088,3.7400000000000005e-192,Macro_FOLR2+APOE+,0.38573597,Macro_FOLR2+APOE+,Mye
STARD3NL,7.459999999999999e-56,0.384228122,0.525,0.263,1.37e-51,Macro_FOLR2+APOE+,0.384228122,Macro_FOLR2+APOE+,Mye
ERLEC1,1.24e-64,0.383273526,0.545,0.268,2.28e-60,Macro_FOLR2+APOE+,0.383273526,Macro_FOLR2+APOE+,Mye
SELENOT,2.1899999999999997e-210,0.38229594,0.65,0.24,4.0299999999999997e-206,Macro_FOLR2+APOE+,0.38229594,Macro_FOLR2+APOE+,Mye
CIAO2A,5.99e-143,0.382199211,0.419,0.15,1.1e-138,Macro_FOLR2+APOE+,0.382199211,Macro_FOLR2+APOE+,Mye
RER1,1.3e-73,0.381797239,0.801,0.451,2.4e-69,Macro_FOLR2+APOE+,0.381797239,Macro_FOLR2+APOE+,Mye
UQCC2,6.85e-91,0.381342686,0.643,0.301,1.2600000000000001e-86,Macro_FOLR2+APOE+,0.381342686,Macro_FOLR2+APOE+,Mye
FAM50A,4.27e-105,0.38124152,0.638,0.295,7.859999999999999e-101,Macro_FOLR2+APOE+,0.38124152,Macro_FOLR2+APOE+,Mye
NECTIN2,1.12e-230,0.379806335,0.54,0.167,2.0599999999999997e-226,Macro_FOLR2+APOE+,0.379806335,Macro_FOLR2+APOE+,Mye
OCIAD1,1.47e-30,0.379721785,0.716,0.426,2.7000000000000004e-26,Macro_FOLR2+APOE+,0.379721785,Macro_FOLR2+APOE+,Mye
NUB1,4.05e-50,0.37951696,0.577,0.306,7.46e-46,Macro_FOLR2+APOE+,0.37951696,Macro_FOLR2+APOE+,Mye
WIPI2,8.18e-73,0.379167115,0.511,0.24,1.51e-68,Macro_FOLR2+APOE+,0.379167115,Macro_FOLR2+APOE+,Mye
NDFIP1,2.67e-62,0.378211413,0.832,0.494,4.92e-58,Macro_FOLR2+APOE+,0.378211413,Macro_FOLR2+APOE+,Mye
ITPA,2.47e-78,0.377693699,0.568,0.266,4.54e-74,Macro_FOLR2+APOE+,0.377693699,Macro_FOLR2+APOE+,Mye
EMC3,1.27e-76,0.376362114,0.626,0.311,2.34e-72,Macro_FOLR2+APOE+,0.376362114,Macro_FOLR2+APOE+,Mye
MYO9B,5.6100000000000004e-64,0.375063185,0.699,0.379,1.03e-59,Macro_FOLR2+APOE+,0.375063185,Macro_FOLR2+APOE+,Mye
PIGT,1.45e-94,0.37406923,0.612,0.282,2.6799999999999997e-90,Macro_FOLR2+APOE+,0.37406923,Macro_FOLR2+APOE+,Mye
ARF3,9.99e-66,0.37402483,0.647,0.328,1.84e-61,Macro_FOLR2+APOE+,0.37402483,Macro_FOLR2+APOE+,Mye
ANKRD22,3.42e-111,0.373696097,0.528,0.217,6.299999999999999e-107,Macro_FOLR2+APOE+,0.373696097,Macro_FOLR2+APOE+,Mye
SSB,3.3899999999999996e-37,0.373463744,0.741,0.444,6.24e-33,Macro_FOLR2+APOE+,0.373463744,Macro_FOLR2+APOE+,Mye
CD48,3.6399999999999996e-37,0.37257587,0.771,0.471,6.7e-33,Macro_FOLR2+APOE+,0.37257587,Macro_FOLR2+APOE+,Mye
ALDH9A1,8.81e-114,0.371668492,0.486,0.192,1.62e-109,Macro_FOLR2+APOE+,0.371668492,Macro_FOLR2+APOE+,Mye
CDV3,2.62e-71,0.370847791,0.55,0.267,4.82e-67,Macro_FOLR2+APOE+,0.370847791,Macro_FOLR2+APOE+,Mye
RAB2A,5.679999999999999e-31,0.370679144,0.772,0.478,1.05e-26,Macro_FOLR2+APOE+,0.370679144,Macro_FOLR2+APOE+,Mye
ATP5PF,1.2299999999999997e-151,0.370096324,0.705,0.312,2.2699999999999998e-147,Macro_FOLR2+APOE+,0.370096324,Macro_FOLR2+APOE+,Mye
KLHDC3,2.16e-70,0.369367986,0.499,0.234,3.9699999999999997e-66,Macro_FOLR2+APOE+,0.369367986,Macro_FOLR2+APOE+,Mye
DYNLT1,3.04e-49,0.367738083,0.817,0.5,5.5999999999999997e-45,Macro_FOLR2+APOE+,0.367738083,Macro_FOLR2+APOE+,Mye
TRAPPC2L,1.04e-90,0.366566082,0.572,0.261,1.91e-86,Macro_FOLR2+APOE+,0.366566082,Macro_FOLR2+APOE+,Mye
LRP1,1.79e-66,0.365486313,0.772,0.412,3.3e-62,Macro_FOLR2+APOE+,0.365486313,Macro_FOLR2+APOE+,Mye
NDUFB6,8.65e-45,0.365009819,0.648,0.36,1.5899999999999999e-40,Macro_FOLR2+APOE+,0.365009819,Macro_FOLR2+APOE+,Mye
TXNL1,1.52e-33,0.364725685,0.639,0.374,2.8e-29,Macro_FOLR2+APOE+,0.364725685,Macro_FOLR2+APOE+,Mye
IFNAR1,4.78e-86,0.364451609,0.631,0.304,8.8e-82,Macro_FOLR2+APOE+,0.364451609,Macro_FOLR2+APOE+,Mye
FKBP15,5.16e-96,0.364130926,0.584,0.263,9.509999999999999e-92,Macro_FOLR2+APOE+,0.364130926,Macro_FOLR2+APOE+,Mye
RPL17,2.32e-22,0.361975329,0.697,0.426,4.28e-18,Macro_FOLR2+APOE+,0.361975329,Macro_FOLR2+APOE+,Mye
SAMSN1,6.37e-13,0.360028655,0.712,0.457,1.17e-8,Macro_FOLR2+APOE+,0.360028655,Macro_FOLR2+APOE+,Mye
DERL1,9.16e-86,0.359896081,0.571,0.265,1.69e-81,Macro_FOLR2+APOE+,0.359896081,Macro_FOLR2+APOE+,Mye
SMIM30,0,0.359461233,0.487,0.113,0,Macro_FOLR2+APOE+,0.359461233,Macro_FOLR2+APOE+,Mye
CD300LF,4.549999999999999e-182,0.358706737,0.507,0.166,8.389999999999999e-178,Macro_FOLR2+APOE+,0.358706737,Macro_FOLR2+APOE+,Mye
GYG1,1e-51,0.358645543,0.525,0.266,1.8499999999999998e-47,Macro_FOLR2+APOE+,0.358645543,Macro_FOLR2+APOE+,Mye
RAB5IF,6.349999999999999e-176,0.357889785,0.597,0.23,1.1699999999999999e-171,Macro_FOLR2+APOE+,0.357889785,Macro_FOLR2+APOE+,Mye
PHACTR2,3.85e-131,0.357525985,0.458,0.168,7.1e-127,Macro_FOLR2+APOE+,0.357525985,Macro_FOLR2+APOE+,Mye
PDIA4,3.47e-102,0.356125946,0.663,0.311,6.39e-98,Macro_FOLR2+APOE+,0.356125946,Macro_FOLR2+APOE+,Mye
TKT,3.05e-17,0.35611746,0.86,0.6,5.62e-13,Macro_FOLR2+APOE+,0.35611746,Macro_FOLR2+APOE+,Mye
LAG3,5.09e-275,0.355877767,0.314,0.062,9.38e-271,Macro_FOLR2+APOE+,0.355877767,Macro_FOLR2+APOE+,Mye
NDUFAF3,5.009999999999999e-32,0.355585161,0.756,0.463,9.22e-28,Macro_FOLR2+APOE+,0.355585161,Macro_FOLR2+APOE+,Mye
ERP29,8.39e-24,0.351609865,0.888,0.616,1.55e-19,Macro_FOLR2+APOE+,0.351609865,Macro_FOLR2+APOE+,Mye
CEBPA,6.16e-226,0.351409806,0.496,0.147,1.1299999999999999e-221,Macro_FOLR2+APOE+,0.351409806,Macro_FOLR2+APOE+,Mye
IKBKE,8.249999999999998e-183,0.350907349,0.354,0.095,1.52e-178,Macro_FOLR2+APOE+,0.350907349,Macro_FOLR2+APOE+,Mye
ATP1B1,2.5199999999999998e-124,0.350733814,0.528,0.212,4.64e-120,Macro_FOLR2+APOE+,0.350733814,Macro_FOLR2+APOE+,Mye
RPSA,3.02e-29,0.349676087,0.804,0.486,5.57e-25,Macro_FOLR2+APOE+,0.349676087,Macro_FOLR2+APOE+,Mye
PARP1,1.18e-45,0.349313766,0.6,0.327,2.17e-41,Macro_FOLR2+APOE+,0.349313766,Macro_FOLR2+APOE+,Mye
TMEM219,1.8e-12,0.348858972,0.889,0.629,3.31e-8,Macro_FOLR2+APOE+,0.348858972,Macro_FOLR2+APOE+,Mye
IER3IP1,6.87e-80,0.348090029,0.457,0.204,1.26e-75,Macro_FOLR2+APOE+,0.348090029,Macro_FOLR2+APOE+,Mye
POLR3GL,4.1099999999999997e-57,0.347834509,0.574,0.289,7.57e-53,Macro_FOLR2+APOE+,0.347834509,Macro_FOLR2+APOE+,Mye
MRPS15,1.79e-69,0.347022143,0.622,0.309,3.3e-65,Macro_FOLR2+APOE+,0.347022143,Macro_FOLR2+APOE+,Mye
NAIP,4.85e-53,0.346792383,0.642,0.363,8.93e-49,Macro_FOLR2+APOE+,0.346792383,Macro_FOLR2+APOE+,Mye
ETFA,1.4499999999999998e-35,0.345565298,0.584,0.328,2.6699999999999997e-31,Macro_FOLR2+APOE+,0.345565298,Macro_FOLR2+APOE+,Mye
DNAJC3,1.81e-45,0.344192727,0.641,0.356,3.33e-41,Macro_FOLR2+APOE+,0.344192727,Macro_FOLR2+APOE+,Mye
GNAI3,1.51e-38,0.344012057,0.61,0.338,2.7899999999999997e-34,Macro_FOLR2+APOE+,0.344012057,Macro_FOLR2+APOE+,Mye
SDF4,3.86e-69,0.343423649,0.755,0.422,7.11e-65,Macro_FOLR2+APOE+,0.343423649,Macro_FOLR2+APOE+,Mye
PTPRJ,4.7699999999999996e-124,0.342727398,0.415,0.15,8.789999999999999e-120,Macro_FOLR2+APOE+,0.342727398,Macro_FOLR2+APOE+,Mye
TNFSF12,2.26e-186,0.342348525,0.565,0.199,4.159999999999999e-182,Macro_FOLR2+APOE+,0.342348525,Macro_FOLR2+APOE+,Mye
MESD,7.479999999999998e-222,0.341841468,0.528,0.169,1.3799999999999999e-217,Macro_FOLR2+APOE+,0.341841468,Macro_FOLR2+APOE+,Mye
SCCPDH,8.749999999999998e-171,0.340765731,0.452,0.145,1.6099999999999997e-166,Macro_FOLR2+APOE+,0.340765731,Macro_FOLR2+APOE+,Mye
OSBPL1A,8.8e-143,0.34036821,0.433,0.148,1.62e-138,Macro_FOLR2+APOE+,0.34036821,Macro_FOLR2+APOE+,Mye
MRPL14,7.819999999999999e-47,0.340133473,0.624,0.336,1.44e-42,Macro_FOLR2+APOE+,0.340133473,Macro_FOLR2+APOE+,Mye
AIM2,1.16e-214,0.33857286,0.334,0.079,2.13e-210,Macro_FOLR2+APOE+,0.33857286,Macro_FOLR2+APOE+,Mye
BNIP3L,1.2e-7,0.338226604,0.808,0.556,0.002202934,Macro_FOLR2+APOE+,0.338226604,Macro_FOLR2+APOE+,Mye
ATP5F1C,1.8499999999999998e-167,0.337321386,0.673,0.277,3.4199999999999997e-163,Macro_FOLR2+APOE+,0.337321386,Macro_FOLR2+APOE+,Mye
RWDD1,7.38e-26,0.336903928,0.719,0.45,1.3600000000000001e-21,Macro_FOLR2+APOE+,0.336903928,Macro_FOLR2+APOE+,Mye
C19orf53,1.5e-9,0.33680393,0.839,0.577,2.76e-5,Macro_FOLR2+APOE+,0.33680393,Macro_FOLR2+APOE+,Mye
GLRX,9.34e-36,0.334282638,0.839,0.539,1.7199999999999997e-31,Macro_FOLR2+APOE+,0.334282638,Macro_FOLR2+APOE+,Mye
HAGH,6.1400000000000004e-80,0.334071568,0.518,0.238,1.13e-75,Macro_FOLR2+APOE+,0.334071568,Macro_FOLR2+APOE+,Mye
TLN1,5.36e-15,0.333065114,0.815,0.548,9.87e-11,Macro_FOLR2+APOE+,0.333065114,Macro_FOLR2+APOE+,Mye
SPINT2,1.3e-41,0.332263757,0.8,0.489,2.4e-37,Macro_FOLR2+APOE+,0.332263757,Macro_FOLR2+APOE+,Mye
FIS1,5.09e-17,0.331968708,0.791,0.518,9.37e-13,Macro_FOLR2+APOE+,0.331968708,Macro_FOLR2+APOE+,Mye
PRDX3,5.97e-34,0.330818631,0.758,0.472,1.1000000000000001e-29,Macro_FOLR2+APOE+,0.330818631,Macro_FOLR2+APOE+,Mye
LARP1,9.78e-86,0.329846486,0.469,0.205,1.8e-81,Macro_FOLR2+APOE+,0.329846486,Macro_FOLR2+APOE+,Mye
MAX,3.4899999999999997e-72,0.329425504,0.721,0.387,6.4299999999999994e-68,Macro_FOLR2+APOE+,0.329425504,Macro_FOLR2+APOE+,Mye
RPS10,6.77e-74,0.328193287,0.528,0.276,1.2499999999999998e-69,Macro_FOLR2+APOE+,0.328193287,Macro_FOLR2+APOE+,Mye
PSMA2,2.2700000000000003e-79,0.327387549,0.477,0.217,4.19e-75,Macro_FOLR2+APOE+,0.327387549,Macro_FOLR2+APOE+,Mye
EIF4EBP1,6.29e-43,0.326467113,0.712,0.401,1.16e-38,Macro_FOLR2+APOE+,0.326467113,Macro_FOLR2+APOE+,Mye
LILRB2,2.68e-44,0.325992486,0.754,0.448,4.939999999999999e-40,Macro_FOLR2+APOE+,0.325992486,Macro_FOLR2+APOE+,Mye
IL2RG,6.15e-50,0.325865476,0.573,0.317,1.13e-45,Macro_FOLR2+APOE+,0.325865476,Macro_FOLR2+APOE+,Mye
G6PC3,4.109999999999999e-107,0.325780955,0.496,0.202,7.569999999999999e-103,Macro_FOLR2+APOE+,0.325780955,Macro_FOLR2+APOE+,Mye
CDIPT,7.63e-69,0.324304561,0.481,0.223,1.41e-64,Macro_FOLR2+APOE+,0.324304561,Macro_FOLR2+APOE+,Mye
TOR3A,2.12e-113,0.323750555,0.534,0.229,3.8999999999999998e-109,Macro_FOLR2+APOE+,0.323750555,Macro_FOLR2+APOE+,Mye
ATP6V1C1,2.8300000000000002e-77,0.323380246,0.56,0.265,5.2200000000000006e-73,Macro_FOLR2+APOE+,0.323380246,Macro_FOLR2+APOE+,Mye
ELOB,1.2599999999999997e-101,0.321803448,0.746,0.388,2.33e-97,Macro_FOLR2+APOE+,0.321803448,Macro_FOLR2+APOE+,Mye
EPSTI1,5.3499999999999996e-104,0.320649592,0.797,0.398,9.85e-100,Macro_FOLR2+APOE+,0.320649592,Macro_FOLR2+APOE+,Mye
PMVK,2.25e-63,0.320623374,0.487,0.234,4.15e-59,Macro_FOLR2+APOE+,0.320623374,Macro_FOLR2+APOE+,Mye
RPL31,3.9199999999999996e-46,0.319842486,0.806,0.488,7.22e-42,Macro_FOLR2+APOE+,0.319842486,Macro_FOLR2+APOE+,Mye
OTOA,6.729999999999999e-270,0.318988733,0.349,0.073,1.24e-265,Macro_FOLR2+APOE+,0.318988733,Macro_FOLR2+APOE+,Mye
CNIH4,3.58e-97,0.318898372,0.598,0.277,6.59e-93,Macro_FOLR2+APOE+,0.318898372,Macro_FOLR2+APOE+,Mye
CHMP5,8.630000000000001e-75,0.318830986,0.737,0.397,1.59e-70,Macro_FOLR2+APOE+,0.318830986,Macro_FOLR2+APOE+,Mye
SELENOF,3.9799999999999994e-182,0.31871122,0.631,0.24,7.319999999999999e-178,Macro_FOLR2+APOE+,0.31871122,Macro_FOLR2+APOE+,Mye
RAD23A,5.53e-20,0.317382117,0.762,0.497,1.02e-15,Macro_FOLR2+APOE+,0.317382117,Macro_FOLR2+APOE+,Mye
GNPTAB,5.529999999999999e-148,0.316200314,0.644,0.268,1.0199999999999999e-143,Macro_FOLR2+APOE+,0.316200314,Macro_FOLR2+APOE+,Mye
SLC20A1,1.21e-74,0.31591168,0.481,0.222,2.2300000000000002e-70,Macro_FOLR2+APOE+,0.31591168,Macro_FOLR2+APOE+,Mye
SAMD9L,3.38e-76,0.314832859,0.567,0.271,6.219999999999999e-72,Macro_FOLR2+APOE+,0.314832859,Macro_FOLR2+APOE+,Mye
LYSMD2,8.22e-92,0.314670684,0.613,0.281,1.5099999999999998e-87,Macro_FOLR2+APOE+,0.314670684,Macro_FOLR2+APOE+,Mye
RPL13A,3.6399999999999997e-56,0.314653337,0.818,0.512,6.709999999999999e-52,Macro_FOLR2+APOE+,0.314653337,Macro_FOLR2+APOE+,Mye
MTCH1,9.85e-34,0.313942707,0.736,0.447,1.8100000000000002e-29,Macro_FOLR2+APOE+,0.313942707,Macro_FOLR2+APOE+,Mye
COX14,8.93e-53,0.31389539,0.769,0.453,1.65e-48,Macro_FOLR2+APOE+,0.31389539,Macro_FOLR2+APOE+,Mye
NDUFS3,2.03e-67,0.313845945,0.646,0.332,3.73e-63,Macro_FOLR2+APOE+,0.313845945,Macro_FOLR2+APOE+,Mye
ALOX15B,1.0599999999999998e-133,0.311996655,0.391,0.132,1.9499999999999997e-129,Macro_FOLR2+APOE+,0.311996655,Macro_FOLR2+APOE+,Mye
LACTB,2.34e-113,0.311365709,0.681,0.313,4.32e-109,Macro_FOLR2+APOE+,0.311365709,Macro_FOLR2+APOE+,Mye
ATP2A2,7.95e-100,0.311203009,0.522,0.225,1.4599999999999998e-95,Macro_FOLR2+APOE+,0.311203009,Macro_FOLR2+APOE+,Mye
IFI35,2.0999999999999998e-94,0.311137577,0.696,0.336,3.8699999999999997e-90,Macro_FOLR2+APOE+,0.311137577,Macro_FOLR2+APOE+,Mye
TGM2,2.9e-243,0.309238414,0.385,0.094,5.339999999999999e-239,Macro_FOLR2+APOE+,0.309238414,Macro_FOLR2+APOE+,Mye
C1QBP,1.02e-21,0.308073817,0.686,0.422,1.88e-17,Macro_FOLR2+APOE+,0.308073817,Macro_FOLR2+APOE+,Mye
GYPC,4.58e-57,0.306533551,0.566,0.293,8.43e-53,Macro_FOLR2+APOE+,0.306533551,Macro_FOLR2+APOE+,Mye
ITPR2,2.97e-91,0.305923964,0.575,0.269,5.4699999999999995e-87,Macro_FOLR2+APOE+,0.305923964,Macro_FOLR2+APOE+,Mye
RPS19,1.49e-21,0.305521924,0.83,0.568,2.74e-17,Macro_FOLR2+APOE+,0.305521924,Macro_FOLR2+APOE+,Mye
ATP5MG,7.62e-73,0.305512784,0.75,0.409,1.3999999999999998e-68,Macro_FOLR2+APOE+,0.305512784,Macro_FOLR2+APOE+,Mye
ATP5F1E,6.78e-49,0.30459773,0.767,0.469,1.25e-44,Macro_FOLR2+APOE+,0.30459773,Macro_FOLR2+APOE+,Mye
MICOS10,8.05e-100,0.304260812,0.452,0.196,1.48e-95,Macro_FOLR2+APOE+,0.304260812,Macro_FOLR2+APOE+,Mye
TMEM165,1.16e-52,0.302164818,0.685,0.384,2.1399999999999997e-48,Macro_FOLR2+APOE+,0.302164818,Macro_FOLR2+APOE+,Mye
TMEM160,6.26e-49,0.301015675,0.678,0.374,1.15e-44,Macro_FOLR2+APOE+,0.301015675,Macro_FOLR2+APOE+,Mye
RHOQ,1.16e-92,0.300984117,0.501,0.214,2.1399999999999998e-88,Macro_FOLR2+APOE+,0.300984117,Macro_FOLR2+APOE+,Mye
MGMT,1.56e-57,0.30094137,0.501,0.249,2.87e-53,Macro_FOLR2+APOE+,0.30094137,Macro_FOLR2+APOE+,Mye
RPL27,7e-35,0.299642595,0.801,0.496,1.29e-30,Macro_FOLR2+APOE+,0.299642595,Macro_FOLR2+APOE+,Mye
MRPL54,1.4e-34,0.299353788,0.677,0.395,2.59e-30,Macro_FOLR2+APOE+,0.299353788,Macro_FOLR2+APOE+,Mye
ZNF385A,6.55e-26,0.299001964,0.66,0.405,1.21e-21,Macro_FOLR2+APOE+,0.299001964,Macro_FOLR2+APOE+,Mye
ATP5F1D,2.2599999999999996e-121,0.298569865,0.708,0.329,4.17e-117,Macro_FOLR2+APOE+,0.298569865,Macro_FOLR2+APOE+,Mye
RPL3,1.22e-26,0.298095221,0.816,0.525,2.2400000000000002e-22,Macro_FOLR2+APOE+,0.298095221,Macro_FOLR2+APOE+,Mye
RAB35,1.76e-122,0.297021614,0.43,0.157,3.2399999999999997e-118,Macro_FOLR2+APOE+,0.297021614,Macro_FOLR2+APOE+,Mye
DNAJC8,9.540000000000001e-27,0.29684908,0.672,0.406,1.76e-22,Macro_FOLR2+APOE+,0.29684908,Macro_FOLR2+APOE+,Mye
SMIM4,4.6e-139,0.296715267,0.482,0.177,8.47e-135,Macro_FOLR2+APOE+,0.296715267,Macro_FOLR2+APOE+,Mye
KDELR1,4.3e-25,0.296144217,0.809,0.531,7.92e-21,Macro_FOLR2+APOE+,0.296144217,Macro_FOLR2+APOE+,Mye
PSMB8,3.34e-23,0.295136839,0.849,0.569,6.15e-19,Macro_FOLR2+APOE+,0.295136839,Macro_FOLR2+APOE+,Mye
PLXNC1,9.03e-90,0.294537355,0.526,0.238,1.66e-85,Macro_FOLR2+APOE+,0.294537355,Macro_FOLR2+APOE+,Mye
PSMB6,5.5399999999999995e-28,0.292934674,0.842,0.568,1.0199999999999999e-23,Macro_FOLR2+APOE+,0.292934674,Macro_FOLR2+APOE+,Mye
CSNK2B,8.83e-70,0.292146556,0.62,0.329,1.63e-65,Macro_FOLR2+APOE+,0.292146556,Macro_FOLR2+APOE+,Mye
QKI,1.09e-52,0.291689554,0.654,0.36,2.02e-48,Macro_FOLR2+APOE+,0.291689554,Macro_FOLR2+APOE+,Mye
MRPL57,1.83e-161,0.291538342,0.636,0.258,3.37e-157,Macro_FOLR2+APOE+,0.291538342,Macro_FOLR2+APOE+,Mye
LAMTOR1,1.09e-16,0.291416855,0.891,0.64,2.01e-12,Macro_FOLR2+APOE+,0.291416855,Macro_FOLR2+APOE+,Mye
TMEM230,5.76e-26,0.290976705,0.716,0.444,1.0600000000000001e-21,Macro_FOLR2+APOE+,0.290976705,Macro_FOLR2+APOE+,Mye
UFC1,1.07e-19,0.2894305,0.766,0.495,1.98e-15,Macro_FOLR2+APOE+,0.2894305,Macro_FOLR2+APOE+,Mye
C15orf48,5.06e-66,0.289045243,0.637,0.336,9.31e-62,Macro_FOLR2+APOE+,0.289045243,Macro_FOLR2+APOE+,Mye
SECTM1,1.14e-122,0.287685025,0.431,0.158,2.0899999999999998e-118,Macro_FOLR2+APOE+,0.287685025,Macro_FOLR2+APOE+,Mye
MRPL20,4.14e-25,0.286962107,0.74,0.46,7.63e-21,Macro_FOLR2+APOE+,0.286962107,Macro_FOLR2+APOE+,Mye
UBE2F,6.060000000000001e-73,0.28696032,0.522,0.252,1.12e-68,Macro_FOLR2+APOE+,0.28696032,Macro_FOLR2+APOE+,Mye
RPS3,5.67e-12,0.286784395,0.824,0.56,1.04e-7,Macro_FOLR2+APOE+,0.286784395,Macro_FOLR2+APOE+,Mye
GCC2,4.7399999999999995e-52,0.286046938,0.528,0.273,8.72e-48,Macro_FOLR2+APOE+,0.286046938,Macro_FOLR2+APOE+,Mye
SEC11C,4.4899999999999995e-72,0.286003228,0.631,0.317,8.269999999999999e-68,Macro_FOLR2+APOE+,0.286003228,Macro_FOLR2+APOE+,Mye
FGFR1OP2,3.719999999999999e-55,0.283805746,0.578,0.298,6.85e-51,Macro_FOLR2+APOE+,0.283805746,Macro_FOLR2+APOE+,Mye
CYBC1,2.4599999999999996e-211,0.282577953,0.569,0.189,4.52e-207,Macro_FOLR2+APOE+,0.282577953,Macro_FOLR2+APOE+,Mye
PSMB2,3.71e-45,0.280449189,0.725,0.433,6.84e-41,Macro_FOLR2+APOE+,0.280449189,Macro_FOLR2+APOE+,Mye
KPNB1,1.1399999999999999e-31,0.278502082,0.724,0.432,2.1e-27,Macro_FOLR2+APOE+,0.278502082,Macro_FOLR2+APOE+,Mye
ISCA2,8.689999999999999e-87,0.278173477,0.475,0.204,1.5999999999999998e-82,Macro_FOLR2+APOE+,0.278173477,Macro_FOLR2+APOE+,Mye
NDUFV3,1.6499999999999997e-96,0.27802118,0.604,0.271,3.05e-92,Macro_FOLR2+APOE+,0.27802118,Macro_FOLR2+APOE+,Mye
SARAF,1.2699999999999998e-87,0.277935146,0.766,0.418,2.3499999999999998e-83,Macro_FOLR2+APOE+,0.277935146,Macro_FOLR2+APOE+,Mye
SNRPC,1.28e-49,0.277460696,0.732,0.41,2.37e-45,Macro_FOLR2+APOE+,0.277460696,Macro_FOLR2+APOE+,Mye
THEMIS2,1.75e-36,0.275159999,0.801,0.486,3.2299999999999997e-32,Macro_FOLR2+APOE+,0.275159999,Macro_FOLR2+APOE+,Mye
TMEM127,7.29e-93,0.274165781,0.441,0.182,1.34e-88,Macro_FOLR2+APOE+,0.274165781,Macro_FOLR2+APOE+,Mye
MVB12A,1.3499999999999999e-74,0.273639907,0.45,0.2,2.48e-70,Macro_FOLR2+APOE+,0.273639907,Macro_FOLR2+APOE+,Mye
