p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength
0.00E+00,0.81723323,0.259,0.084,3.53E-304,T_cells_c3_CD4+_Tfh_CXCL13,CPM,subset,0.81723323
0,0.811865931,0.489,0.274,0,T_cells_c3_CD4+_Tfh_CXCL13,CD82,subset,0.811865931
3.14E-256,0.792537237,0.432,0.19,9.34E-252,T_cells_c3_CD4+_Tfh_CXCL13,RORA,subset,0.792537237
1.15E-280,0.787460991,0.631,0.282,3.43E-276,T_cells_c3_CD4+_Tfh_CXCL13,CYTIP,subset,0.787460991
7.18E-270,0.785218503,0.458,0.159,2.14E-265,T_cells_c3_CD4+_Tfh_CXCL13,CLEC2D,subset,0.785218503
0,0.784646057,0.536,0.165,0,T_cells_c3_CD4+_Tfh_CXCL13,LCK,subset,0.784646057
7.04E-294,0.783937596,0.405,0.123,2.09E-289,T_cells_c3_CD4+_Tfh_CXCL13,OXNAD1,subset,0.783937596
2.86E-279,0.782268851,0.437,0.191,8.52E-275,T_cells_c3_CD4+_Tfh_CXCL13,TNFAIP8,subset,0.782268851
7.4109846876187e-323,0.779156544,0.688,0.323,2.20350807716967e-318,T_cells_c3_CD4+_Tfh_CXCL13,RAC2,subset,0.779156544
2.25E-255,0.777937171,0.243,0.07,6.68E-251,T_cells_c3_CD4+_Tfh_CXCL13,CHN1,subset,0.777937171
0,0.776720901,0.505,0.364,0,T_cells_c3_CD4+_Tfh_CXCL13,CORO1B,subset,0.776720901
2.74747853201847e-312,0.771633712,0.731,0.41,8.17E-308,T_cells_c3_CD4+_Tfh_CXCL13,COTL1,subset,0.771633712
3.18E-257,0.768813457,0.393,0.202,9.46E-253,T_cells_c3_CD4+_Tfh_CXCL13,FAM107B,subset,0.768813457
3.01508946184226e-315,0.76805683,0.437,0.115,8.96476549689559e-311,T_cells_c3_CD4+_Tfh_CXCL13,CD247,subset,0.76805683
1.91147723742276e-317,0.749313385,0.44,0.271,5.6833952700291e-313,T_cells_c3_CD4+_Tfh_CXCL13,TANK,subset,0.749313385
5.77E-295,0.746436716,0.377,0.089,1.72E-290,T_cells_c3_CD4+_Tfh_CXCL13,CD6,subset,0.746436716
3.39E-266,0.739081841,0.315,0.115,1.01E-261,T_cells_c3_CD4+_Tfh_CXCL13,TSHZ2,subset,0.739081841
0,0.735180461,0.799,0.687,0,T_cells_c3_CD4+_Tfh_CXCL13,SOD1,subset,0.735180461
5.45E-301,0.729089977,0.575,0.41,1.62E-296,T_cells_c3_CD4+_Tfh_CXCL13,EPC1,subset,0.729089977
6.10E-254,0.719242864,0.494,0.277,1.81E-249,T_cells_c3_CD4+_Tfh_CXCL13,6-Sep,subset,0.719242864
2.02E-252,0.711467236,0.559,0.231,6.02E-248,T_cells_c3_CD4+_Tfh_CXCL13,RHOH,subset,0.711467236
1.93E-241,0.710847708,0.599,0.316,5.74E-237,T_cells_c3_CD4+_Tfh_CXCL13,GMFG,subset,0.710847708
9.69E-152,0.705291768,0.34,0.238,2.88E-147,T_cells_c3_CD4+_Tfh_CXCL13,PLIN2,subset,0.705291768
0,0.701422853,0.946,0.826,0,T_cells_c3_CD4+_Tfh_CXCL13,BTG1,subset,0.701422853
0,0.700791799,0.155,0.025,0,T_cells_c3_CD4+_Tfh_CXCL13,GNG4,subset,0.700791799
1.80E-206,0.689703299,0.506,0.208,5.36E-202,T_cells_c3_CD4+_Tfh_CXCL13,CD7,subset,0.689703299
3.35E-246,0.686662703,0.274,0.12,9.95E-242,T_cells_c3_CD4+_Tfh_CXCL13,SESN3,subset,0.686662703
2.23E-270,0.681726878,0.451,0.138,6.64E-266,T_cells_c3_CD4+_Tfh_CXCL13,CD3G,subset,0.681726878
4.50E-284,0.681375099,0.757,0.424,1.34E-279,T_cells_c3_CD4+_Tfh_CXCL13,TNFAIP3,subset,0.681375099
1.08E-204,0.680999385,0.497,0.235,3.21E-200,T_cells_c3_CD4+_Tfh_CXCL13,LBH,subset,0.680999385
7.61E-223,0.679384203,0.413,0.136,2.26E-218,T_cells_c3_CD4+_Tfh_CXCL13,CD27,subset,0.679384203
7.73182678498316e-310,0.675183548,0.379,0.246,2.30E-305,T_cells_c3_CD4+_Tfh_CXCL13,SNX9,subset,0.675183548
9.07E-159,0.669115642,0.305,0.14,2.70E-154,T_cells_c3_CD4+_Tfh_CXCL13,PRDM1,subset,0.669115642
9.01E-194,0.666764397,0.578,0.313,2.68E-189,T_cells_c3_CD4+_Tfh_CXCL13,LSP1,subset,0.666764397
0,0.665862555,0.862,0.76,0,T_cells_c3_CD4+_Tfh_CXCL13,SARAF,subset,0.665862555
1.40E-294,0.665049915,0.748,0.369,4.15E-290,T_cells_c3_CD4+_Tfh_CXCL13,LAPTM5,subset,0.665049915
6.44E-252,0.658861883,0.825,0.679,1.91E-247,T_cells_c3_CD4+_Tfh_CXCL13,TSC22D3,subset,0.658861883
4.84E-112,0.657785633,0.208,0.077,1.44E-107,T_cells_c3_CD4+_Tfh_CXCL13,MIR155HG,subset,0.657785633
3.70E-201,0.657420684,0.384,0.135,1.10E-196,T_cells_c3_CD4+_Tfh_CXCL13,TRAF3IP3,subset,0.657420684
6.74E-219,0.656243303,0.334,0.09,2.00E-214,T_cells_c3_CD4+_Tfh_CXCL13,ITK,subset,0.656243303
1.77E-234,0.65597952,0.337,0.182,5.26E-230,T_cells_c3_CD4+_Tfh_CXCL13,HNRNPLL,subset,0.65597952
1.99602520919864e-321,0.653716825,0.741,0.339,5.9347817545103e-317,T_cells_c3_CD4+_Tfh_CXCL13,CD52,subset,0.653716825
3.21E-206,0.650917048,0.332,0.094,9.55E-202,T_cells_c3_CD4+_Tfh_CXCL13,STAT4,subset,0.650917048
3.65E-192,0.649021945,0.37,0.162,1.08E-187,T_cells_c3_CD4+_Tfh_CXCL13,PIK3IP1,subset,0.649021945
2.57E-251,0.648675297,0.273,0.056,7.64E-247,T_cells_c3_CD4+_Tfh_CXCL13,TNFRSF25,subset,0.648675297
1.61E-301,0.646445029,0.881,0.778,4.79E-297,T_cells_c3_CD4+_Tfh_CXCL13,SH3BGRL3,subset,0.646445029
3.58E-191,0.644202618,0.283,0.074,1.06E-186,T_cells_c3_CD4+_Tfh_CXCL13,IFNG,subset,0.644202618
6.02E-189,0.643216331,0.53,0.288,1.79E-184,T_cells_c3_CD4+_Tfh_CXCL13,STK17B,subset,0.643216331
3.28E-137,0.641397063,0.214,0.055,9.75E-133,T_cells_c3_CD4+_Tfh_CXCL13,GPR171,subset,0.641397063
2.15E-179,0.637847721,0.339,0.112,6.40E-175,T_cells_c3_CD4+_Tfh_CXCL13,SH2D2A,subset,0.637847721
4.55E-260,0.636653863,0.287,0.054,1.35E-255,T_cells_c3_CD4+_Tfh_CXCL13,SIRPG,subset,0.636653863
1.93E-286,0.633668601,0.166,0.022,5.73E-282,T_cells_c3_CD4+_Tfh_CXCL13,PDE7B,subset,0.633668601
1.05E-136,0.63060991,0.472,0.265,3.11E-132,T_cells_c3_CD4+_Tfh_CXCL13,RGS2,subset,0.63060991
2.29E-268,0.628978311,0.675,0.32,6.81E-264,T_cells_c3_CD4+_Tfh_CXCL13,CD37,subset,0.628978311
6.81E-143,0.627494494,0.339,0.233,2.02E-138,T_cells_c3_CD4+_Tfh_CXCL13,PMAIP1,subset,0.627494494
6.12E-176,0.623722737,0.538,0.303,1.82E-171,T_cells_c3_CD4+_Tfh_CXCL13,LIMD2,subset,0.623722737
6.41E-144,0.623181824,0.449,0.267,1.91E-139,T_cells_c3_CD4+_Tfh_CXCL13,LINC-PINT,subset,0.623181824
5.75E-93,0.621715989,0.297,0.172,1.71E-88,T_cells_c3_CD4+_Tfh_CXCL13,GEM,subset,0.621715989
1.40E-194,0.617685554,0.287,0.094,4.18E-190,T_cells_c3_CD4+_Tfh_CXCL13,GPRIN3,subset,0.617685554
8.96E-156,0.616291665,0.457,0.33,2.66E-151,T_cells_c3_CD4+_Tfh_CXCL13,HMGB2,subset,0.616291665
7.87E-134,0.615544927,0.308,0.145,2.34E-129,T_cells_c3_CD4+_Tfh_CXCL13,PIM2,subset,0.615544927
7.80E-156,0.613118328,0.457,0.268,2.32E-151,T_cells_c3_CD4+_Tfh_CXCL13,SOCS1,subset,0.613118328
8.72E-220,0.610522485,0.409,0.306,2.59E-215,T_cells_c3_CD4+_Tfh_CXCL13,TGIF1,subset,0.610522485
3.25E-187,0.608904144,0.298,0.106,9.67E-183,T_cells_c3_CD4+_Tfh_CXCL13,PAG1,subset,0.608904144
3.10E-196,0.606756395,0.214,0.073,9.22E-192,T_cells_c3_CD4+_Tfh_CXCL13,CYSLTR1,subset,0.606756395
7.62E-183,0.605767119,0.444,0.23,2.27E-178,T_cells_c3_CD4+_Tfh_CXCL13,WIPF1,subset,0.605767119
1.19E-232,0.605224753,0.284,0.143,3.54E-228,T_cells_c3_CD4+_Tfh_CXCL13,SFXN1,subset,0.605224753
9.26E-178,0.602263968,0.182,0.058,2.75E-173,T_cells_c3_CD4+_Tfh_CXCL13,FAAH2,subset,0.602263968
4.95E-209,0.602008709,0.432,0.32,1.47E-204,T_cells_c3_CD4+_Tfh_CXCL13,IL6ST,subset,0.602008709
5.92E-187,0.60181001,0.381,0.131,1.76E-182,T_cells_c3_CD4+_Tfh_CXCL13,CD96,subset,0.60181001
2.15E-171,0.598750667,0.504,0.274,6.39E-167,T_cells_c3_CD4+_Tfh_CXCL13,GPSM3,subset,0.598750667
2.58E-192,0.598730722,0.605,0.435,7.66E-188,T_cells_c3_CD4+_Tfh_CXCL13,ELF1,subset,0.598730722
1.53E-162,0.595516056,0.628,0.368,4.55E-158,T_cells_c3_CD4+_Tfh_CXCL13,RGCC,subset,0.595516056
5.02E-190,0.594870649,0.463,0.191,1.49E-185,T_cells_c3_CD4+_Tfh_CXCL13,ACAP1,subset,0.594870649
1.45E-153,0.594527084,0.359,0.194,4.32E-149,T_cells_c3_CD4+_Tfh_CXCL13,CBLB,subset,0.594527084
4.69E-135,0.59336098,0.553,0.392,1.39E-130,T_cells_c3_CD4+_Tfh_CXCL13,CREM,subset,0.59336098
1.45E-211,0.590518026,0.243,0.049,4.30E-207,T_cells_c3_CD4+_Tfh_CXCL13,PDE3B,subset,0.590518026
1.66E-227,0.589446534,0.204,0.059,4.93E-223,T_cells_c3_CD4+_Tfh_CXCL13,TIAM1,subset,0.589446534
7.43E-270,0.588018354,0.951,0.846,2.21E-265,T_cells_c3_CD4+_Tfh_CXCL13,HLA-A,subset,0.588018354
9.95E-180,0.586948368,0.332,0.181,2.96E-175,T_cells_c3_CD4+_Tfh_CXCL13,RABGAP1L,subset,0.586948368
7.04E-216,0.585076532,0.769,0.606,2.09E-211,T_cells_c3_CD4+_Tfh_CXCL13,FXYD5,subset,0.585076532
2.59E-177,0.581937874,0.385,0.151,7.72E-173,T_cells_c3_CD4+_Tfh_CXCL13,SKAP1,subset,0.581937874
4.27E-163,0.581002684,0.323,0.114,1.27E-158,T_cells_c3_CD4+_Tfh_CXCL13,PTPN7,subset,0.581002684
2.24E-248,0.578465958,0.755,0.411,6.67E-244,T_cells_c3_CD4+_Tfh_CXCL13,CXCR4,subset,0.578465958
1.60E-182,0.575980874,0.269,0.107,4.76E-178,T_cells_c3_CD4+_Tfh_CXCL13,ELMO1,subset,0.575980874
2.05E-154,0.575029674,0.265,0.1,6.09E-150,T_cells_c3_CD4+_Tfh_CXCL13,PDE4D,subset,0.575029674
9.19E-206,0.573433066,0.226,0.052,2.73E-201,T_cells_c3_CD4+_Tfh_CXCL13,FBLN7,subset,0.573433066
2.73E-149,0.57072729,0.395,0.204,8.12E-145,T_cells_c3_CD4+_Tfh_CXCL13,CELF2,subset,0.57072729
2.24E-231,0.568641932,0.295,0.188,6.67E-227,T_cells_c3_CD4+_Tfh_CXCL13,SMARCA2,subset,0.568641932
3.29E-146,0.567395,0.384,0.161,9.78E-142,T_cells_c3_CD4+_Tfh_CXCL13,GNG2,subset,0.567395
2.88E-126,0.566050156,0.184,0.054,8.56E-122,T_cells_c3_CD4+_Tfh_CXCL13,PASK,subset,0.566050156
1.17E-194,0.565711256,0.186,0.031,3.47E-190,T_cells_c3_CD4+_Tfh_CXCL13,TNFSF8,subset,0.565711256
1.82870073999631e-314,0.563425156,0.166,0.009,5.43727591023104e-310,T_cells_c3_CD4+_Tfh_CXCL13,LINC01281,subset,0.563425156
2.01E-154,0.559712494,0.632,0.371,5.99E-150,T_cells_c3_CD4+_Tfh_CXCL13,DUSP2,subset,0.559712494
4.62E-161,0.558800159,0.309,0.199,1.37E-156,T_cells_c3_CD4+_Tfh_CXCL13,PELI1,subset,0.558800159
2.27E-146,0.558100788,0.34,0.182,6.75E-142,T_cells_c3_CD4+_Tfh_CXCL13,EPSTI1,subset,0.558100788
4.20E-156,0.555903918,0.496,0.293,1.25E-151,T_cells_c3_CD4+_Tfh_CXCL13,STK17A,subset,0.555903918
1.81E-154,0.552787707,0.455,0.239,5.40E-150,T_cells_c3_CD4+_Tfh_CXCL13,HCLS1,subset,0.552787707
2.17E-203,0.552078546,0.804,0.617,6.47E-199,T_cells_c3_CD4+_Tfh_CXCL13,ARHGDIB,subset,0.552078546
4.50E-284,0.551954953,0.197,0.026,1.34E-279,T_cells_c3_CD4+_Tfh_CXCL13,TOX2,subset,0.551954953
4.62E-140,0.550126745,0.279,0.123,1.38E-135,T_cells_c3_CD4+_Tfh_CXCL13,NFATC2,subset,0.550126745
1.08E-140,0.549766894,0.354,0.187,3.21E-136,T_cells_c3_CD4+_Tfh_CXCL13,CNOT6L,subset,0.549766894
3.38E-151,0.549325471,0.24,0.098,1.00E-146,T_cells_c3_CD4+_Tfh_CXCL13,TNIK,subset,0.549325471
7.18E-132,0.549253299,0.481,0.344,2.13E-127,T_cells_c3_CD4+_Tfh_CXCL13,IFI16,subset,0.549253299
1.81E-136,0.546995749,0.315,0.135,5.37E-132,T_cells_c3_CD4+_Tfh_CXCL13,ETS1,subset,0.546995749
2.65E-154,0.546831252,0.273,0.104,7.89E-150,T_cells_c3_CD4+_Tfh_CXCL13,ARAP2,subset,0.546831252
1.17E-172,0.544484302,0.306,0.097,3.48E-168,T_cells_c3_CD4+_Tfh_CXCL13,PSTPIP1,subset,0.544484302
1.15E-205,0.544361282,0.157,0.048,3.42E-201,T_cells_c3_CD4+_Tfh_CXCL13,MFHAS1,subset,0.544361282
4.37E-219,0.544141928,0.209,0.09,1.30E-214,T_cells_c3_CD4+_Tfh_CXCL13,METTL8,subset,0.544141928
9.02E-180,0.537940338,0.418,0.312,2.68E-175,T_cells_c3_CD4+_Tfh_CXCL13,CFLAR,subset,0.537940338
4.46E-128,0.534848984,0.352,0.168,1.33E-123,T_cells_c3_CD4+_Tfh_CXCL13,LCP2,subset,0.534848984
3.74E-164,0.533315819,0.591,0.314,1.11E-159,T_cells_c3_CD4+_Tfh_CXCL13,CORO1A,subset,0.533315819
6.30E-113,0.531981279,0.495,0.301,1.87E-108,T_cells_c3_CD4+_Tfh_CXCL13,ZNF331,subset,0.531981279
8.69E-148,0.53030267,0.54,0.354,2.58E-143,T_cells_c3_CD4+_Tfh_CXCL13,EVL,subset,0.53030267
3.62E-144,0.529970496,0.267,0.124,1.08E-139,T_cells_c3_CD4+_Tfh_CXCL13,GALM,subset,0.529970496
1.22E-208,0.529345469,0.17,0.025,3.62E-204,T_cells_c3_CD4+_Tfh_CXCL13,C1orf228,subset,0.529345469
0,0.528481761,0.155,0.006,0,T_cells_c3_CD4+_Tfh_CXCL13,PCAT29,subset,0.528481761
4.95E-147,0.527723764,0.274,0.103,1.47E-142,T_cells_c3_CD4+_Tfh_CXCL13,CD4,subset,0.527723764
3.89E-262,0.525466458,0.577,0.234,1.16E-257,T_cells_c3_CD4+_Tfh_CXCL13,IL7R,subset,0.525466458
5.91E-134,0.524638209,0.472,0.307,1.76E-129,T_cells_c3_CD4+_Tfh_CXCL13,GYPC,subset,0.524638209
5.08E-170,0.523105736,0.495,0.367,1.51E-165,T_cells_c3_CD4+_Tfh_CXCL13,MBNL1,subset,0.523105736
2.50E-129,0.519325647,0.376,0.225,7.42E-125,T_cells_c3_CD4+_Tfh_CXCL13,KIAA1551,subset,0.519325647
1.54E-136,0.518438552,0.391,0.22,4.56E-132,T_cells_c3_CD4+_Tfh_CXCL13,CDC42SE2,subset,0.518438552
7.58E-121,0.514535378,0.386,0.22,2.25E-116,T_cells_c3_CD4+_Tfh_CXCL13,TMEM2,subset,0.514535378
4.69E-150,0.513657608,0.332,0.202,1.39E-145,T_cells_c3_CD4+_Tfh_CXCL13,TMEM173,subset,0.513657608
2.26E-156,0.5103062,0.174,0.033,6.72E-152,T_cells_c3_CD4+_Tfh_CXCL13,MAL,subset,0.5103062
2.21E-113,0.509712431,0.296,0.135,6.56E-109,T_cells_c3_CD4+_Tfh_CXCL13,ITGA4,subset,0.509712431
3.48E-125,0.508648493,0.379,0.176,1.04E-120,T_cells_c3_CD4+_Tfh_CXCL13,FYN,subset,0.508648493
6.02E-125,0.507840565,0.279,0.118,1.79E-120,T_cells_c3_CD4+_Tfh_CXCL13,ANKRD44,subset,0.507840565
3.79E-134,0.507195166,0.185,0.044,1.13E-129,T_cells_c3_CD4+_Tfh_CXCL13,AC133644.2,subset,0.507195166
3.50E-138,0.5070771,0.363,0.209,1.04E-133,T_cells_c3_CD4+_Tfh_CXCL13,SH3KBP1,subset,0.5070771
4.49E-122,0.506128391,0.337,0.171,1.34E-117,T_cells_c3_CD4+_Tfh_CXCL13,EMB,subset,0.506128391
5.13E-128,0.503868263,0.216,0.08,1.53E-123,T_cells_c3_CD4+_Tfh_CXCL13,CD84,subset,0.503868263
7.32E-264,0.502980442,0.159,0.011,2.18E-259,T_cells_c3_CD4+_Tfh_CXCL13,RP5-1028K7.2,subset,0.502980442
0,3.141152885,0.798,0.058,0,T_cells_c9_NK_cells_AREG,GNLY,subset,3.141152885
0,2.363397168,0.741,0.051,0,T_cells_c9_NK_cells_AREG,XCL1,subset,2.363397168
0,2.262409411,0.683,0.044,0,T_cells_c9_NK_cells_AREG,XCL2,subset,2.262409411
0,1.971476905,0.658,0.221,0,T_cells_c9_NK_cells_AREG,AREG,subset,1.971476905
0,1.932860209,0.71,0.061,0,T_cells_c9_NK_cells_AREG,KLRD1,subset,1.932860209
0,1.90400429,0.814,0.14,0,T_cells_c9_NK_cells_AREG,NKG7,subset,1.90400429
0,1.897239612,0.608,0.019,0,T_cells_c9_NK_cells_AREG,TRDC,subset,1.897239612
0,1.894467992,0.568,0.022,0,T_cells_c9_NK_cells_AREG,KLRC1,subset,1.894467992
0,1.782345368,0.507,0.078,0,T_cells_c9_NK_cells_AREG,GZMB,subset,1.782345368
0,1.737561918,0.751,0.108,0,T_cells_c9_NK_cells_AREG,CTSW,subset,1.737561918
0,1.609582588,0.618,0.094,0,T_cells_c9_NK_cells_AREG,KLRB1,subset,1.609582588
0,1.60467724,0.746,0.205,0,T_cells_c9_NK_cells_AREG,CD7,subset,1.60467724
0,1.455037136,0.621,0.143,0,T_cells_c9_NK_cells_AREG,HOPX,subset,1.455037136
0,1.383341778,0.723,0.255,0,T_cells_c9_NK_cells_AREG,CCL5,subset,1.383341778
0,1.350337128,0.787,0.29,0,T_cells_c9_NK_cells_AREG,CD69,subset,1.350337128
0,1.322091501,0.356,0.211,0,T_cells_c9_NK_cells_AREG,CMC1,subset,1.322091501
0,1.221666169,0.511,0.129,0,T_cells_c9_NK_cells_AREG,GZMA,subset,1.221666169
0,1.205283267,0.475,0.072,0,T_cells_c9_NK_cells_AREG,IL2RB,subset,1.205283267
3.63E-285,1.174767265,0.569,0.2,1.08E-280,T_cells_c9_NK_cells_AREG,CCL4,subset,1.174767265
0,1.171419488,0.745,0.37,0,T_cells_c9_NK_cells_AREG,DUSP2,subset,1.171419488
0,1.157744917,0.669,0.399,0,T_cells_c9_NK_cells_AREG,REL,subset,1.157744917
3.32E-285,1.156033993,0.345,0.062,9.88E-281,T_cells_c9_NK_cells_AREG,ZNF683,subset,1.156033993
0,1.134599135,0.965,0.552,0,T_cells_c9_NK_cells_AREG,SRGN,subset,1.134599135
0,1.130545954,0.456,0.12,0,T_cells_c9_NK_cells_AREG,SYTL3,subset,1.130545954
0,1.127446149,0.439,0.101,0,T_cells_c9_NK_cells_AREG,TNFRSF18,subset,1.127446149
0,1.109144202,0.598,0.167,0,T_cells_c9_NK_cells_AREG,CST7,subset,1.109144202
0,1.093509995,0.397,0.043,0,T_cells_c9_NK_cells_AREG,MATK,subset,1.093509995
6.03E-293,1.071285391,0.347,0.184,1.79E-288,T_cells_c9_NK_cells_AREG,LDLRAD4,subset,1.071285391
0,1.064217086,0.628,0.125,0,T_cells_c9_NK_cells_AREG,FCER1G,subset,1.064217086
0,1.026761652,0.392,0.066,0,T_cells_c9_NK_cells_AREG,PRF1,subset,1.026761652
0,1.025313532,0.231,0.008,0,T_cells_c9_NK_cells_AREG,KLRF1,subset,1.025313532
0,1.012229149,0.267,0.025,0,T_cells_c9_NK_cells_AREG,KRT86,subset,1.012229149
6.87E-152,0.995482368,0.208,0.045,2.04E-147,T_cells_c9_NK_cells_AREG,CRTAM,subset,0.995482368
0,0.981392545,0.744,0.137,0,T_cells_c9_NK_cells_AREG,TYROBP,subset,0.981392545
0,0.970530333,0.518,0.196,0,T_cells_c9_NK_cells_AREG,ADGRE5,subset,0.970530333
1.86E-298,0.928975604,0.642,0.282,5.53E-294,T_cells_c9_NK_cells_AREG,HCST,subset,0.928975604
8.45E-266,0.92835358,0.389,0.12,2.51E-261,T_cells_c9_NK_cells_AREG,GPR65,subset,0.92835358
6.16E-281,0.901738439,0.77,0.412,1.83E-276,T_cells_c9_NK_cells_AREG,CXCR4,subset,0.901738439
2.01E-238,0.898184813,0.572,0.308,5.99E-234,T_cells_c9_NK_cells_AREG,CLEC2B,subset,0.898184813
2.76E-172,0.881524081,0.604,0.369,8.19E-168,T_cells_c9_NK_cells_AREG,RGCC,subset,0.881524081
1.55E-243,0.879716448,0.289,0.099,4.61E-239,T_cells_c9_NK_cells_AREG,CLIC3,subset,0.879716448
3.45E-279,0.878448885,0.748,0.426,1.03E-274,T_cells_c9_NK_cells_AREG,TNFAIP3,subset,0.878448885
1.00E-223,0.876965331,0.39,0.117,2.99E-219,T_cells_c9_NK_cells_AREG,CD247,subset,0.876965331
0,0.870524335,0.86,0.611,0,T_cells_c9_NK_cells_AREG,IFITM2,subset,0.870524335
2.68E-235,0.857726914,0.434,0.163,7.97E-231,T_cells_c9_NK_cells_AREG,APOBEC3G,subset,0.857726914
0,0.847406375,0.279,0.019,0,T_cells_c9_NK_cells_AREG,TXK,subset,0.847406375
2.57E-232,0.847071298,0.688,0.476,7.64E-228,T_cells_c9_NK_cells_AREG,NR4A2,subset,0.847071298
0,0.836807301,0.237,0.003,0,T_cells_c9_NK_cells_AREG,SH2D1B,subset,0.836807301
1.44E-192,0.836531019,0.271,0.06,4.29E-188,T_cells_c9_NK_cells_AREG,PLAC8,subset,0.836531019
1.65E-126,0.835983594,0.257,0.115,4.89E-122,T_cells_c9_NK_cells_AREG,SELL,subset,0.835983594
0,0.833693422,0.236,0.006,0,T_cells_c9_NK_cells_AREG,KIR2DL4,subset,0.833693422
7.24E-227,0.831558915,0.367,0.089,2.15E-222,T_cells_c9_NK_cells_AREG,GZMK,subset,0.831558915
1.34E-187,0.809876889,0.554,0.3,3.97E-183,T_cells_c9_NK_cells_AREG,ZNF331,subset,0.809876889
7.45E-72,0.799558643,0.25,0.109,2.21E-67,T_cells_c9_NK_cells_AREG,CCL3,subset,0.799558643
0,0.786539483,0.192,0.008,0,T_cells_c9_NK_cells_AREG,LINC00996,subset,0.786539483
0,0.778245143,0.233,0.014,0,T_cells_c9_NK_cells_AREG,TMIGD2,subset,0.778245143
1.34E-201,0.76713672,0.541,0.386,3.98E-197,T_cells_c9_NK_cells_AREG,ID2,subset,0.76713672
6.99E-182,0.764168374,0.47,0.268,2.08E-177,T_cells_c9_NK_cells_AREG,SOCS1,subset,0.764168374
5.41E-272,0.741696621,0.29,0.07,1.61E-267,T_cells_c9_NK_cells_AREG,LAT2,subset,0.741696621
3.83E-174,0.737084622,0.334,0.115,1.14E-169,T_cells_c9_NK_cells_AREG,RUNX3,subset,0.737084622
9.75E-205,0.736173184,0.42,0.131,2.90E-200,T_cells_c9_NK_cells_AREG,CD96,subset,0.736173184
6.93E-188,0.730258223,0.414,0.271,2.06E-183,T_cells_c9_NK_cells_AREG,PIK3R1,subset,0.730258223
3.17E-88,0.713824107,0.426,0.238,9.42E-84,T_cells_c9_NK_cells_AREG,IL7R,subset,0.713824107
8.34E-160,0.705947541,0.586,0.392,2.48E-155,T_cells_c9_NK_cells_AREG,CREM,subset,0.705947541
1.35E-297,0.699190352,0.198,0.026,4.00E-293,T_cells_c9_NK_cells_AREG,ATP8B4,subset,0.699190352
1.74E-99,0.696865779,0.239,0.076,5.18E-95,T_cells_c9_NK_cells_AREG,IFNG,subset,0.696865779
2.43E-165,0.694139117,0.357,0.118,7.22E-161,T_cells_c9_NK_cells_AREG,PTPN22,subset,0.694139117
2.36E-180,0.679649639,0.354,0.217,7.03E-176,T_cells_c9_NK_cells_AREG,RALGAPA1,subset,0.679649639
1.49E-165,0.676479917,0.327,0.095,4.42E-161,T_cells_c9_NK_cells_AREG,STAT4,subset,0.676479917
6.90E-172,0.675139195,0.353,0.123,2.05E-167,T_cells_c9_NK_cells_AREG,ARHGAP9,subset,0.675139195
9.25E-172,0.672861443,0.496,0.294,2.75E-167,T_cells_c9_NK_cells_AREG,STK17A,subset,0.672861443
6.79E-197,0.672512456,0.815,0.68,2.02E-192,T_cells_c9_NK_cells_AREG,TSC22D3,subset,0.672512456
7.62E-267,0.665420727,0.176,0.01,2.26E-262,T_cells_c9_NK_cells_AREG,KLRC2,subset,0.665420727
5.28E-223,0.665403406,0.153,0.009,1.57E-218,T_cells_c9_NK_cells_AREG,KLRC3,subset,0.665403406
2.55E-270,0.664675645,0.928,0.827,7.59E-266,T_cells_c9_NK_cells_AREG,BTG1,subset,0.664675645
4.74E-166,0.661452342,0.362,0.221,1.41E-161,T_cells_c9_NK_cells_AREG,VPS37B,subset,0.661452342
2.95E-143,0.660728938,0.328,0.221,8.76E-139,T_cells_c9_NK_cells_AREG,CKLF,subset,0.660728938
2.15E-127,0.658457131,0.4,0.176,6.40E-123,T_cells_c9_NK_cells_AREG,SLA,subset,0.658457131
2.59E-111,0.655503005,0.415,0.274,7.70E-107,T_cells_c9_NK_cells_AREG,TUBA4A,subset,0.655503005
4.83E-206,0.653232316,0.849,0.741,1.44E-201,T_cells_c9_NK_cells_AREG,ZFP36L2,subset,0.653232316
4.01E-195,0.652917661,0.37,0.267,1.19E-190,T_cells_c9_NK_cells_AREG,MAP3K8,subset,0.652917661
7.75E-202,0.645323172,0.213,0.03,2.31E-197,T_cells_c9_NK_cells_AREG,NCR3,subset,0.645323172
6.65E-185,0.643876206,0.627,0.492,1.98E-180,T_cells_c9_NK_cells_AREG,YPEL5,subset,0.643876206
4.73E-212,0.628652607,0.716,0.366,1.41E-207,T_cells_c9_NK_cells_AREG,PTPRC,subset,0.628652607
0,0.623859029,0.166,0.013,0,T_cells_c9_NK_cells_AREG,B3GNT7,subset,0.623859029
3.71E-190,0.621734573,0.249,0.046,1.10E-185,T_cells_c9_NK_cells_AREG,SAMD3,subset,0.621734573
6.82E-97,0.621048814,0.317,0.177,2.03E-92,T_cells_c9_NK_cells_AREG,NR4A3,subset,0.621048814
1.01E-170,0.609284041,0.361,0.249,2.99E-166,T_cells_c9_NK_cells_AREG,FOSL2,subset,0.609284041
1.92E-121,0.60576029,0.385,0.176,5.70E-117,T_cells_c9_NK_cells_AREG,FYN,subset,0.60576029
